address,area,direction,furniture,numBath,numBed,numFloor,price,type,type_detail,url
"???ng Ô Ch? D?a, Ph??ng Ô Ch? D?a, Qu?n ??ng ?a, Hà N?i",50,Nam,N?i th?t cao c?p,1,2,1,0.6,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/89716445.htm
"???ng Tôn Th?t Thuy?t, Ph??ng D?ch V?ng, Qu?n C?u Gi?y, Hà N?i",134,?ông Nam,,3,3,1,0.06,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/90403928.htm
"???ng 32, Xã Kim Chung, Huy?n Hoài ??c, Hà N?i",70,,N?i th?t ??y ??,2,2,1,1.2,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-huyen-hoai-duc-ha-noi/90404245.htm
"???ng Hoàng Hoa Thám, Ph??ng C?ng V?, Qu?n Ba ?ình, Hà N?i",36,Nam,N?i th?t cao c?p,1,2,1,0.6,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ba-dinh-ha-noi/87049999.htm
"???ng Hu?nh V?n Ngh?, Ph??ng Sài ??ng, Long Biên, Ha? Nô?i",65,?ông,Hoàn thi?n c? b?n,2,2,1,2.1,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-long-bien-ha-noi/90306304.htm
"???ng Hu?nh V?n Ngh?, Ph??ng Sài ??ng, Long Biên, Ha? Nô?i, Ph??ng Sài ??ng, Qu?n Long Biên, Hà N?i",97,Tây,Hoàn thi?n c? b?n,2,3,1,3.1,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-long-bien-ha-noi/88454001.htm
"283 Kh??ng Trung, Ph??ng Kh??ng Trung, Qu?n Thanh Xuân, Hà N?i",92,B?c,N?i th?t cao c?p,2,3,1,2.8,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/90289340.htm
???ng Ph??ng Mai,45,,N?i th?t ??y ??,1,2,1,1.35,C?n h?/Chung c?,T?p th?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/90016098.htm
"???ng Chùa Láng, Ph??ng Láng Th??ng, Qu?n ??ng ?a, Hà N?i",45,B?c,N?i th?t ??y ??,1,2,1,0.9,C?n h?/Chung c?,C?n h? d?ch v?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/90407111.htm
"???ng 70, Ph??ng ??i M?, Qu?n Nam T? Liêm, Hà N?i",107,,Hoàn thi?n c? b?n,2,3,1,2.43,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/90407199.htm
"K?T Ciputra, Ph??ng ?ông Ng?c, Qu?n B?c T? Liêm, Hà N?i",108,,N?i th?t ??y ??,2,3,1,3.456,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/90407279.htm
"???ng Phan Tr?ng Tu?, Xã T? Thanh Oai, Huy?n Thanh Trì, Hà N?i",60,Tây,,2,2,1,0.85,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-huyen-thanh-tri-ha-noi/90407355.htm
"???ng Th?ch Bàn, Ph??ng Th?ch Bàn, Qu?n Long Biên, Hà N?i",70,,N?i th?t cao c?p,2,2,1,1.6,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-long-bien-ha-noi/90407435.htm
"???ng T? H?u, Ph??ng La Khê, Qu?n Hà ?ông, Hà N?i",136,,N?i th?t cao c?p,3,4,1,2.989,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/90053019.htm
"???ng Qu?c L? 5, Th? tr?n Trâu Qu?, Huy?n Gia Lâm, Hà N?i",54,Tây Nam,Hoàn thi?n c? b?n,1,2,1,1.58,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/90408842.htm
"???ng Ph?m Hùng, Ph??ng M? Trì, Qu?n Nam T? Liêm, Hà N?i",55,,N?i th?t ??y ??,2,2,1,1.7,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/90309469.htm
"???ng Tr??ng Sa, Xã ?ông H?i, Huy?n ?ông Anh, Hà N?i",98,Tây Nam,N?i th?t ??y ??,2,3,1,2.8,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-huyen-dong-anh-ha-noi/90409535.htm
,,,,,,1,,C?n h?/Chung c?,,https://nha.chotot.com
"689, ???ng L?c Long Quân, Ph??ng Phú Th??ng, Qu?n Tây H?, Hà N?i",112,,N?i th?t cao c?p,2,2,1,4.59,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-tay-ho-ha-noi/90186252.htm
"???ng Lê V?n L??ng, Ph??ng Nhân Chính, Qu?n Thanh Xuân, Hà N?i",68,,N?i th?t cao c?p,2,2,1,3.3,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/90409626.htm
"45, 45 ???ng Nguy?n S?n, Ph??ng Long Biên, Qu?n Long Biên, Hà N?i",83,?ông Nam,N?i th?t ??y ??,2,2,1,2.1,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-long-bien-ha-noi/90409860.htm
"???ng C?u Di?n, Ph??ng Minh Khai, Qu?n B?c T? Liêm, Hà N?i",34,Tây,N?i th?t cao c?p,4,4,1,3.5,C?n h?/Chung c?,Penthouse,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/90123130.htm
"88, ???ng Xã ?àn 2, Ph??ng Ph??ng Liên, Qu?n ??ng ?a, Hà N?i",30,,N?i th?t ??y ??,1,1,1,0.5,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/87034312.htm
"4A, ???ng Hu?nh Thúc Kháng, Ph??ng Láng Th??ng, Qu?n ??ng ?a, Hà N?i",86,Tây,N?i th?t ??y ??,2,2,1,6,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/90413243.htm
"?a sy, Ph??ng Ki?n H?ng, Qu?n Hà ?ông, Hà N?i",30,,,1,2,1,2.32,C?n h?/Chung c?,C?n h? d?ch v?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/90413324.htm
"???ng Hoàng Qu?c Vi?t, Ph??ng Ngh?a ?ô, Qu?n C?u Gi?y, Hà N?i",45,?ông,N?i th?t cao c?p,1,1,1,1.75,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/88268668.htm
???ng Linh ???ng,56,?ông B?c,Hoàn thi?n c? b?n,2,2,1,1.15,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/81152193.htm
"???ng Hu?nh V?n Ngh?, Ph??ng Sài ??ng, Long Biên, Ha? Nô?i",84,Tây,Hoàn thi?n c? b?n,2,3,1,2.6,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-long-bien-ha-noi/89099006.htm
"???ng S?n Tây, Ph??ng Kim Mã, Qu?n Ba ?ình, Hà N?i",33,,,1,1,1,0.65,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ba-dinh-ha-noi/82246721.htm
"???ng Nguy?n Trãi, Ph??ng M? Lao, Qu?n Hà ?ông, Hà N?i",84,,,2,2,1,1.8,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/88475438.htm
"???ng ??i l? Th?ng Long, Ph??ng Tây M?, Qu?n Nam T? Liêm, Hà N?i",43,?ông B?c,N?i th?t ??y ??,1,1,1,1.6,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/90414941.htm
"???ng Nguy?n V?n C?, Ph??ng Ng?c Lâm, Qu?n Long Biên, Hà N?i",39,,,1,2,1,0.69,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-long-bien-ha-noi/88557400.htm
"21, 21 ???ng Lê ??c Th?, Ph??ng M? ?ình 2, Qu?n Nam T? Liêm, Hà N?i",100,,,2,3,1,3.05,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/89698436.htm
"???ng Ngh?a L?, Ph??ng Yên Ngh?a, Qu?n Hà ?ông, Hà N?i",31.4,?ông,Hoàn thi?n c? b?n,3,3,1,1.85,C?n h?/Chung c?,C?n h? d?ch v?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/89729812.htm
"???ng Kim Mã, Ph??ng Kim Mã, Qu?n Ba ?ình, Hà N?i",33,,,1,1,1,0.6,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ba-dinh-ha-noi/83688950.htm
"???ng Linh ???ng, Ph??ng Hoàng Li?t, Qu?n Hoàng Mai, Hà N?i",47,?ông B?c,N?i th?t cao c?p,1,1,1,0.85,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/90417740.htm
"???ng Th??ng ?ình, Ph??ng Th??ng ?ình, Qu?n Thanh Xuân, Hà N?i",44,,N?i th?t ??y ??,1,2,1,0.55,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/87611904.htm
"???ng ??i l? Th?ng Long, Ph??ng Tây M?, Qu?n Nam T? Liêm, Hà N?i",43,?ông,N?i th?t ??y ??,1,2,1,1.9,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/90417972.htm
"???ng ??i l? Th?ng Long, Ph??ng Tây M?, Qu?n Nam T? Liêm, Hà N?i",31,,,1,1,1,0.95,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/90418211.htm
"???ng 32, Ph??ng Ph??ng Canh, Qu?n Nam T? Liêm, Hà N?i",59,,,2,2,1,1.1,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/90418279.htm
"???ng T? H?u, Ph??ng La Khê, Qu?n Hà ?ông, Hà N?i",148,,N?i th?t cao c?p,3,4,1,3.15,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/90285119.htm
"???ng Tô Hi?u, Ph??ng Hà C?u, Hà ?ông, Ha? Nô?i",83,,Hoàn thi?n c? b?n,2,3,1,2.2,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/88471473.htm
"???ng Nguy?n Khang, Ph??ng D?ch V?ng, Qu?n C?u Gi?y, Hà N?i",100,,,2,3,1,0.0079,C?n h?/Chung c?,T?p th?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/90419250.htm
"???ng Phúc La, Ph??ng V?n Phúc, Qu?n Hà ?ông, Hà N?i",50.9,B?c,,1,2,1,1.35,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/90419429.htm
"?ông D?, D??ng Xá, Xã ?a T?n, Huy?n Gia Lâm, Hà N?i",60,Tây B?c,Hoàn thi?n c? b?n,1,2,1,1.67,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/90218416.htm
"???ng ??i l? Th?ng Long, Ph??ng Tây M?, Qu?n Nam T? Liêm, Hà N?i",43,Tây Nam,,1,1,1,1.607,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/90421122.htm
"???ng Th??ng ?ình, Ph??ng Kh??ng Trung, Qu?n Thanh Xuân, Hà N?i",33,,,1,1,1,0.55,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/87533664.htm
"Ngã 4, Ngã 4 ???ng C? Linh, Ph??ng Giang Biên, Qu?n Long Biên, Hà N?i",116,,,,3,1,3,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-long-bien-ha-noi/90421560.htm
"???ng ??i l? Th?ng Long, Ph??ng Tây M?, Qu?n Nam T? Liêm, Hà N?i",70,,,2,2,1,0.4,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/87624457.htm
"???ng Ph?m V?n ??ng, Ph??ng C? Nhu? 2, Qu?n B?c T? Liêm, Hà N?i",70,,,,2,1,2.25,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/90421860.htm
???ng Khâm Thiên,46,,,1,2,1,0.89,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/90422025.htm
???ng Chùa Láng,60,,,,2,1,1.4,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/90422042.htm
"???ng Tr?n ??i Ngh?a, Ph??ng Bách Khoa, Qu?n Hai Bà Tr?ng, Hà N?i",55,,,1,2,1,1.28,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/90422048.htm
"xã ?àn, Ph??ng Ô Ch? D?a, Qu?n ??ng ?a, Hà N?i",33,,,1,1,1,0.6,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/83363375.htm
"???ng 18, ???ng 18 ???ng Ph?m Hùng, Ph??ng M? ?ình 1, Qu?n Nam T? Liêm, Hà N?i",45,Tây,,2,2,1,1.3,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/90422257.htm
"???ng 70, Ph??ng ??i M?, Qu?n Nam T? Liêm, Hà N?i",52.65,?ông Nam,Hoàn thi?n c? b?n,1,2,1,1.4,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/90422656.htm
"Khu ?ô th? t? hi?p, Xã T? Hi?p, Huy?n Thanh Trì, Hà N?i",63,Nam,N?i th?t cao c?p,2,2,1,1.7,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-huyen-thanh-tri-ha-noi/90422720.htm
"???ng Hoàng Hoa Thám, Ph??ng V?nh Phúc, Qu?n Ba ?ình, Hà N?i",50,,,1,2,1,0.99,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ba-dinh-ha-noi/88278491.htm
"Khu ?ô th? Nam Th?ng Long, Ph??ng Phú Th??ng, Qu?n Tây H?, Hà N?i",81,Tây B?c,N?i th?t cao c?p,2,2,1,2.9,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-tay-ho-ha-noi/90423263.htm
"Mai Chí Tho, Ph??ng Giang Biên, Qu?n Long Biên, Hà N?i",73,?ông Nam,N?i th?t ??y ??,2,2,1,1.699,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-long-bien-ha-noi/90380151.htm
"Ngõ 6, ???ng ??ng V?n Ng?, Ph??ng Trung T?, Qu?n ??ng ?a, Hà N?i",50,?ông B?c,Hoàn thi?n c? b?n,1,2,1,1.65,C?n h?/Chung c?,T?p th?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/90390637.htm
"???ng Mai Chí Th?, Ph??ng Giang Biên, Qu?n Long Biên, Hà N?i",69.3,Tây B?c,N?i th?t ??y ??,2,2,1,1.579,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-long-bien-ha-noi/89885763.htm
"???ng Lê Tr?ng T?n, Ph??ng Ki?n H?ng, Qu?n Hà ?ông, Hà N?i",70,Tây B?c,Hoàn thi?n c? b?n,2,2,1,0.94,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/90424290.htm
"???ng 70, Ph??ng ??i M?, Qu?n Nam T? Liêm, Hà N?i",57,Nam,Hoàn thi?n c? b?n,1,2,1,1.51,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/90424964.htm
"???ng Quan Nhân, Ph??ng Nhân Chính, Qu?n Thanh Xuân, Hà N?i",32,,,1,1,1,0.58,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/89572002.htm
,82,,,2,3,1,3.35,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/90265201.htm
"???ng Chùa B?c, Ph??ng Quang Trung, Qu?n ??ng ?a, Hà N?i",32,,,1,1,1,0.48,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/89177111.htm
"???ng V?n H??ng, Ph??ng Láng H?, Qu?n ??ng ?a, Hà N?i",45,,,1,2,1,0.92,C?n h?/Chung c?,C?n h? d?ch v?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/90284725.htm
"???ng Phùng H?ng, Ph??ng Phúc La, Qu?n Hà ?ông, Hà N?i",62,?ông Nam,,2,2,1,1.12,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/90427841.htm
"Kim Mã, Ph??ng Kim Mã, Qu?n Ba ?ình, Hà N?i",55,,,1,2,1,0.8,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ba-dinh-ha-noi/88816942.htm
???ng M? Trì H?,75,?ông B?c,N?i th?t ??y ??,2,3,1,2.9,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/90263096.htm
"215, ???ng Tô Hi?u, Ph??ng Ngh?a Tân, Qu?n C?u Gi?y, Hà N?i",70,?ông,N?i th?t cao c?p,2,2,1,1.6,C?n h?/Chung c?,T?p th?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/89750057.htm
"Yên lãng, Ph??ng Láng H?, Qu?n ??ng ?a, Hà N?i",42,,,1,1,1,0.85,C?n h?/Chung c?,C?n h? d?ch v?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/90284049.htm
"???ng ??i l? Th?ng Long, Ph??ng Tây M?, Qu?n Nam T? Liêm, Hà N?i",102.7,?ông B?c,N?i th?t cao c?p,2,3,1,3.696,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/90429708.htm
"1, Phan V?n ?áng, Ph??ng ??c Giang, Qu?n Long Biên, Hà N?i",105,,N?i th?t ??y ??,2,3,1,2.8,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-long-bien-ha-noi/90428819.htm
"???ng ?ê Tr?n Khát Chân, Ph??ng Lê ??i Hành, Qu?n Hai Bà Tr?ng, Hà N?i",50,,,,2,1,0.6,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/90429878.htm
"Lô HH6, Lô HH6 K?T Nam An Khánh, Xã An Khánh, Huy?n Hoài ??c, Hà N?i",69.2,,N?i th?t ??y ??,,2,1,0.143,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-huyen-hoai-duc-ha-noi/90430087.htm
"378, 378 ???ng Minh Khai, Ph??ng V?nh Tuy, Qu?n Hai Bà Tr?ng, Hà N?i",88,,,,3,1,3.98,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/90430247.htm
???ng Nguyên H?ng,68,?ông B?c,Hoàn thi?n c? b?n,1,3,1,1.75,C?n h?/Chung c?,T?p th?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/89636700.htm
"???ng Tô Hi?u, Ph??ng Hà C?u, Hà ?ông, Ha? Nô?i",83,?ông B?c,Hoàn thi?n c? b?n,2,3,1,0.027,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/88464562.htm
???ng Tr?n Cung,45,Tây,N?i th?t ??y ??,1,2,1,0.6,C?n h?/Chung c?,C?n h? d?ch v?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/84649453.htm
"???ng ??i l? Th?ng Long, Ph??ng Tây M?, Qu?n Nam T? Liêm, Hà N?i",69.2,Tây Nam,N?i th?t cao c?p,2,2,1,2.8,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/90430901.htm
"???ng Phú Di?n, Ph??ng Phú Di?n, Qu?n B?c T? Liêm, Hà N?i",60,,,Nhi?u h?n 6 phòng,nhi?u h?n 10 phòng,1,6.7,C?n h?/Chung c?,C?n h? d?ch v?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/89380360.htm
"???ng Xuân Th?y, Ph??ng D?ch V?ng H?u, Qu?n C?u Gi?y, Hà N?i",45,Tây B?c,N?i th?t ??y ??,1,2,1,0.65,C?n h?/Chung c?,C?n h? d?ch v?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/85074495.htm
"???ng ??i l? Th?ng Long, Ph??ng Tây M?, Qu?n Nam T? Liêm, Hà N?i",43,?ông B?c,,1,1,1,1.55,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/90431392.htm
"???ng Lê Tr?ng T?n, Xã An Khánh, Huy?n Hoài ??c, Hà N?i",64.6,,N?i th?t ??y ??,2,2,1,1.45,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-huyen-hoai-duc-ha-noi/90431491.htm
"???ng Trích Sài, Ph??ng Th?y Khuê, Qu?n Tây H?, Hà N?i",42,,,1,2,1,0.66,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-tay-ho-ha-noi/87613757.htm
"???ng ??i C?n, Ph??ng ??i C?n, Qu?n Ba ?ình, Hà N?i",40,,,,1,1,1.43,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ba-dinh-ha-noi/90431986.htm
"??i L? Chu V?n An, Ph??ng ??i Kim, Qu?n Hoàng Mai, Hà N?i",87,Tây Nam,,2,3,1,3.2,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/90432179.htm
"???ng Nguy?n V?n C?, Ph??ng B? ??, Qu?n Long Biên, Hà N?i",45,Tây B?c,N?i th?t ??y ??,1,2,1,0.63,C?n h?/Chung c?,C?n h? d?ch v?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-long-bien-ha-noi/88894614.htm
"198, ???ng Xã ?àn, Ph??ng Ph??ng Liên, Qu?n ??ng ?a, Hà N?i",26,,,1,1,1,0.63,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/87682833.htm
"Xuân ??nh, Ph??ng Xuân ??nh, Qu?n B?c T? Liêm, Hà N?i",46,?ông B?c,N?i th?t ??y ??,1,2,1,0.76,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/90142561.htm
"S? 423, S? 423 ???ng Minh Khai, Ph??ng V?nh Tuy, Qu?n Hai Bà Tr?ng, Hà N?i",81,?ông B?c,Hoàn thi?n c? b?n,2,2,1,2.95,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/75318393.htm
"430, 430 ???ng C?u Am, Ph??ng V?n Phúc, Qu?n Hà ?ông, Hà N?i",99,Tây B?c,N?i th?t ??y ??,2,3,1,2.99,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/90432682.htm
"???ng 70, Ph??ng ??i M?, Qu?n Nam T? Liêm, Hà N?i",50,,Hoàn thi?n c? b?n,1,2,1,1.326,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/90366237.htm
"???ng Hàm Nghi, Ph??ng M? ?ình 2, Qu?n Nam T? Liêm, Hà N?i",85,,,,2,1,2.82,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/90348029.htm
"???ng ??i l? Th?ng Long, Ph??ng Tây M?, Qu?n Nam T? Liêm, Hà N?i",43,?ông B?c,Hoàn thi?n c? b?n,1,1,1,1.6,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/90433011.htm
"???ng H? Tùng M?u, Ph??ng Mai D?ch, Qu?n C?u Gi?y, Hà N?i",30,,,1,2,1,0.5,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/88267539.htm
"LH chính ch?: 0942323679., ???ng Hoàng Qu?c Vi?t, Ph??ng Ngh?a Tân, Qu?n C?u Gi?y, Hà N?i",84,?ông Nam,,2,2,1,2.394,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/90137254.htm
"Ngõ Qu?nh, ???ng B?ch Mai, Ph??ng Thanh Nhàn, Qu?n Hai Bà Tr?ng, Hà N?i",28,,,1,1,1,0.62,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/84158778.htm
